id,protected,verified,followers_count,friends_count,ratio_followers_friends,listed_count,statuses_count,default_profile,default_profile_image,has_url,url_is_google_research,url_is_linkedin,url_is_github,url_has_edu,url_is_academic,url_has_tilde,has_location,has_description,description_research_fields_count,description_mention_count,description_hashtag_count,description_url_count,researcher
3854,0,0,1201,92,13.054347826086957,45,2183,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
3855,0,1,3986,4700,0.8480851063829787,104,2977,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
3856,0,0,872,233,3.742489270386266,23,2732,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
3857,1,0,9,282,0.031914893617021274,0,77,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3858,0,0,5620,1371,4.099197665937272,137,11990,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,0
3859,0,0,306,1312,0.23323170731707318,0,2931,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3860,0,0,2664,864,3.0833333333333335,140,7223,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
3861,0,0,705,709,0.9943582510578279,14,479,1,0,1,0,0,0,0,0,0,1,1,0,0,4,0,0
3862,0,1,6191,1069,5.791393826005613,0,19483,0,0,1,0,0,0,0,0,0,1,1,0,5,0,0,0
3863,0,0,383,417,0.9184652278177458,2,113,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3864,0,0,55795,287,194.40766550522648,462,18550,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
3865,0,0,34,129,0.26356589147286824,0,2001,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
3866,1,0,254,392,0.6479591836734694,0,693,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1
3867,0,1,70919,661,107.29046898638427,1221,28540,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1
3868,0,0,578,725,0.7972413793103448,0,5564,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
3869,0,0,5889,2276,2.587434094903339,87,1341,1,0,1,0,0,0,0,0,0,1,1,0,6,0,0,0
3870,0,1,11966,1040,11.50576923076923,117,15568,0,0,1,0,0,0,0,0,0,1,1,2,0,0,0,1
3871,0,0,9,83,0.10843373493975904,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1
3872,0,0,13,0,0.0,0,191,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3873,0,0,556,796,0.6984924623115578,19,1717,0,0,1,0,0,0,0,0,0,1,1,4,1,1,0,1
3874,0,0,206,3970,0.05188916876574307,0,420,1,0,0,0,0,0,0,0,0,1,1,2,0,0,0,1
3875,0,0,21321,432,49.354166666666664,543,32292,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
3876,0,0,15706,132,118.98484848484848,22,3482,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
3877,0,1,813,653,1.245022970903522,14,1115,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3878,0,0,3616,4453,0.8120368291039749,87,11264,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
3879,0,0,2154,202,10.663366336633663,99,5129,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1
3880,0,0,288,856,0.3364485981308411,0,11802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3881,0,1,19897,3481,5.715886239586326,1406,34895,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
3882,0,1,2794,201,13.900497512437811,0,114,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
3883,0,1,50965,2800,18.201785714285716,953,16492,0,0,1,0,0,0,0,0,0,1,1,0,0,3,1,0
3884,0,1,83884,126,665.7460317460317,352,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
3885,0,0,141,408,0.34558823529411764,0,2445,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
3886,0,0,23,218,0.10550458715596331,0,272,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
3887,0,0,1497,203,7.374384236453202,3,312,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3888,0,0,2112,1995,1.0586466165413533,34,17037,0,0,1,0,0,0,0,1,0,1,1,0,0,0,3,1
3889,0,0,6753,258,26.174418604651162,155,820,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0
3890,0,0,3847,1764,2.180839002267574,216,43260,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
3891,0,0,135,1022,0.13209393346379647,0,2915,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
3892,0,0,2866,247,11.603238866396762,66,682,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1
3893,0,0,277,748,0.37032085561497324,0,2099,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
3894,0,1,9117396,175,52099.40571428571,6436,2940,0,0,1,0,0,0,0,0,0,1,1,0,5,0,0,0
3895,0,1,3550,2751,1.2904398400581607,165,2519,0,0,1,0,0,0,0,0,0,1,1,0,3,0,0,0
3896,0,0,38,311,0.12218649517684887,1,202,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3897,0,0,680,666,1.021021021021021,17,1007,0,0,1,0,0,0,0,0,0,0,1,1,3,1,0,1
3898,0,1,71855,5577,12.884167114936346,1896,29016,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
3899,0,1,40235,2392,16.820652173913043,663,60799,0,0,1,0,0,0,0,0,0,1,1,1,9,0,0,1
3900,0,0,2,599,0.00333889816360601,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3901,1,0,170,708,0.2401129943502825,0,16233,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
3902,0,0,482,541,0.8909426987060998,10,989,1,0,0,0,0,0,0,0,0,1,1,1,6,0,0,1
3903,0,0,950,736,1.2907608695652173,53,3540,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
3904,0,0,46,179,0.2569832402234637,0,87,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,1
3905,0,0,514,456,1.1271929824561404,1,22,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
3906,0,1,4486,268,16.738805970149254,51,9642,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
3907,0,1,459934,233,1973.9656652360516,1622,13268,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3908,0,0,1115,128,8.7109375,11,1457,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1
3909,0,0,2123,2374,0.8942712721145746,24,1467,0,0,1,0,0,0,0,0,0,1,1,3,0,0,0,1
3910,0,1,260616,649,401.56548536209556,966,429,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3911,0,1,89741,1997,44.93790686029043,563,48627,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0
3912,0,1,57840,1934,29.906928645294727,1311,23611,0,0,1,0,0,0,0,0,0,1,1,0,0,2,0,0
3913,0,0,105,223,0.47085201793721976,1,654,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1
3914,0,0,2129,316,6.737341772151899,5,224,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3915,0,0,173,166,1.0421686746987953,0,237,1,0,0,0,0,0,0,0,0,1,1,3,0,0,0,1
3916,1,0,238,973,0.2446043165467626,1,191,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
3917,0,0,60,542,0.11070110701107011,1,321,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3918,0,0,5291,535,9.889719626168224,54,3501,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3919,0,1,521006,723,720.6168741355464,2073,8684,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
3920,0,1,14670,941,15.58979808714134,109,5781,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1
3921,0,0,243729,1033,235.9428848015489,1861,98661,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
3922,0,0,15,61,0.2459016393442623,2,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3923,0,0,6596,381,17.31233595800525,395,37395,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
3924,0,0,293,331,0.8851963746223565,2,7242,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
3925,0,0,1668,27,61.77777777777778,9,4257,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0
3926,0,0,4608,561,8.213903743315509,109,11506,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
3927,0,0,469,370,1.2675675675675675,7,2126,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
3928,0,0,42685,9699,4.400969172079596,347,29728,1,0,1,0,0,0,0,0,0,1,1,2,1,1,0,1
3929,0,0,4125,1299,3.1755196304849886,148,77067,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1
3930,0,0,905,1040,0.8701923076923077,37,18961,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
3931,0,0,1646,1987,0.828384499245093,0,3951,0,0,1,0,0,0,0,0,0,1,1,0,2,1,0,0
3932,0,0,493,1823,0.27043335161821175,60,23054,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
3933,0,1,47995,40,1199.875,1050,429,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
3934,0,1,112565,867,129.8327566320646,1663,141358,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
3935,0,0,3560,1977,1.800708143651998,30,15715,0,0,1,0,0,0,0,0,0,0,1,1,2,0,0,1
3936,0,0,18578,894,20.78076062639821,428,91049,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1
3937,0,0,1239,5038,0.24593092497022628,41,33352,0,0,1,0,0,0,0,0,0,1,1,0,2,5,0,0
3938,0,0,154,177,0.8700564971751412,0,988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3939,0,1,178876,1590,112.50062893081761,412,29332,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
3940,0,0,12176,575,21.175652173913043,224,11189,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
3941,0,0,5704,98,58.204081632653065,61,565,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1
3942,0,0,1809,439,4.120728929384966,82,856,1,0,1,0,0,0,0,1,0,1,1,2,0,0,0,1
3943,0,1,222863,3315,67.22865761689292,3219,82158,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,0
3944,0,0,91530,8466,10.811481218993622,2490,60548,0,0,1,0,0,0,0,0,0,1,1,0,3,0,1,0
3945,0,0,50,196,0.25510204081632654,3,205,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
3946,0,0,14614,3249,4.497999384425977,172,32623,1,0,1,0,0,0,0,0,0,1,1,2,0,0,0,1
3947,0,1,727032,74,9824.756756756757,6139,192,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3948,0,1,163479,8697,18.797171438427043,423,29524,0,0,1,0,0,0,0,0,0,1,1,2,6,3,0,1
3949,0,0,1,48,0.020833333333333332,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3950,0,0,3215,2469,1.3021466180639936,23,2036,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
3951,0,0,314,466,0.6738197424892703,11,802,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
3952,0,1,8777,826,10.62590799031477,143,7601,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
3953,0,0,69,98,0.7040816326530612,3,236,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
3954,0,0,50,269,0.18587360594795538,1,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3955,0,1,241226,1715,140.65655976676385,1383,17283,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
3956,0,0,7493,859,8.722933643771828,104,21823,1,0,1,0,0,0,0,1,0,1,1,2,0,0,0,1
3957,0,1,79750,360,221.52777777777777,687,23053,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
3958,0,0,1130,2111,0.5352913311226907,18,14829,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
3959,0,1,12022459,566,21241.09363957597,25824,6118,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3960,0,1,100829,3629,27.784238082116286,1322,32633,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3961,0,0,25617,2313,11.075226977950713,194,19173,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,0
3962,0,0,57,229,0.24890829694323144,0,506,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1
3963,0,0,29073,1583,18.365761212886923,533,9524,0,0,1,0,0,0,0,0,0,1,1,4,3,0,0,1
3964,0,1,870522,9,96724.66666666667,9799,5082,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0
3965,0,1,5487,800,6.85875,188,3686,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
3966,0,1,9030,4615,1.9566630552546045,906,31950,0,0,1,0,0,0,0,0,0,1,1,1,2,0,0,1
3967,0,0,357,478,0.7468619246861925,15,3351,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
3968,0,0,250,144,1.7361111111111112,8,1252,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
3969,0,0,35292,1512,23.341269841269842,72,4442,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
3970,0,1,77601,500,155.202,1447,272,0,0,1,0,0,0,0,0,0,1,1,2,3,0,0,1
3971,0,1,20641,1036,19.923745173745175,256,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3972,0,0,66,251,0.26294820717131473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3973,0,0,12395,11307,1.0962235783143186,73,2383,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
3974,0,0,641,1864,0.3438841201716738,1,249,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1
3975,0,0,14,1330,0.010526315789473684,0,13,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
3976,0,0,40,224,0.17857142857142858,0,67,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3977,0,0,636318,988,644.0465587044534,2033,2921,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3978,0,1,84890,1446,58.706777316735824,883,7894,1,0,1,0,0,0,0,0,0,1,1,0,2,0,0,0
3979,1,0,654,259,2.525096525096525,5,11313,0,0,0,0,0,0,0,0,0,1,1,0,3,4,0,0
3980,0,0,4952,677,7.314623338257016,32,1779,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3981,1,0,3406,4996,0.6817453963170537,116,10446,0,0,1,0,0,0,0,0,0,1,1,0,0,2,1,0
3982,0,1,40139,1127,35.61579414374445,752,3861,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
3983,0,1,99857,973,102.62795477903391,1718,6631,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2,0
3984,0,0,967,0,0.0,14,709,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3985,0,0,14863,16324,0.9104998774810096,14,31131,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0
3986,0,0,31,287,0.10801393728222997,2,192,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
3987,0,0,414,1243,0.333065164923572,5,1160,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
3988,0,0,823,806,1.021091811414392,8,420,1,0,1,0,0,0,0,0,0,1,1,0,1,4,0,0
3989,0,0,573,717,0.799163179916318,10,818,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
3990,0,0,119296,6016,19.829787234042552,2404,46179,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
3991,0,0,1991,210,9.480952380952381,70,102,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0
3992,0,0,1556,207,7.516908212560386,16,144,1,0,1,0,0,0,0,0,0,1,1,0,2,0,0,0
3993,1,0,48,165,0.2909090909090909,1,948,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3994,0,1,4481661,23,194854.8260869565,23138,10366,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3995,0,0,8,69,0.11594202898550725,0,19,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3996,0,1,75925,2571,29.531310774017893,2691,33314,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
3997,0,0,102,16,6.375,2,34,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1
3998,0,0,888,1436,0.6183844011142061,21,1083,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
3999,0,0,2377,598,3.9749163879598663,31,4245,1,0,1,0,0,0,0,0,0,1,1,0,2,5,0,0
4000,0,0,1696,33,51.39393939393939,99,203,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4001,0,0,1512,947,1.5966209081309397,58,7568,0,0,1,0,0,0,0,0,0,1,1,0,0,2,0,0
4002,0,0,3172,4980,0.6369477911646586,1,212713,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4003,0,0,2076,892,2.327354260089686,20,7010,0,0,1,0,0,0,0,0,0,1,1,0,5,0,0,0
4004,0,0,21746,3235,6.72210200927357,251,9545,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
4005,0,0,226,2461,0.09183258837870784,2,1003,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4006,0,0,409,2453,0.16673461068079903,8,18896,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4007,1,0,0,489,0.0,0,596,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4008,0,0,1321,1284,1.0288161993769471,18,6784,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
4009,0,1,54512,3982,13.689603214465093,978,21367,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,0
4010,0,1,555467,13693,40.56576352881034,2916,24154,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
4011,0,0,360,2898,0.12422360248447205,4,1594,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1
4012,0,0,450,396,1.1363636363636365,3,335,1,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0
4013,0,0,15868,349,45.467048710601716,339,2341,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1
4014,0,0,113,246,0.45934959349593496,0,29,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
4015,1,0,278,645,0.4310077519379845,22,13277,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
4016,0,1,150613,4400,34.23022727272727,2707,39994,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
4017,0,0,1055,1157,0.9118409680207433,82,95656,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4018,0,0,6631,186,35.6505376344086,190,278,1,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0
4019,0,1,175404,664,264.16265060240966,1291,2495,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1
4020,0,0,2632,2131,1.2351008916001878,70,7374,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,1
4021,0,1,831396,602,1381.0564784053156,4303,193436,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0
4022,0,0,1304,922,1.4143167028199566,13,784,0,0,1,1,0,0,0,0,0,1,1,1,2,0,0,1
4023,0,0,27,1068,0.025280898876404494,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4024,0,0,35,743,0.047106325706594884,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4025,1,0,1,277,0.0036101083032490976,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4026,0,0,379,2420,0.15661157024793387,1,84,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4027,0,0,5347,1834,2.915485278080698,25,216,1,0,1,0,0,0,0,0,0,1,1,0,2,0,0,0
4028,0,0,1048,1411,0.742735648476258,21,2589,0,0,1,0,0,0,0,0,0,1,1,1,3,0,0,1
4029,0,1,16959,2521,6.7270924236414125,283,25965,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0
4030,0,1,16589,2332,7.113636363636363,316,17420,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
4031,0,0,6011,670,8.971641791044776,68,8455,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4032,0,0,10,15,0.6666666666666666,0,14,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4033,0,1,49632812,182,272707.7582417582,44866,7752,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0
4034,0,1,4383726,31,141410.51612903227,2690,1527,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1
4035,0,0,1073,473,2.2684989429175477,15,3240,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1
4036,0,0,74,696,0.10632183908045977,0,190,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4037,0,1,330054,994,332.046277665996,2373,9305,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,0
4038,0,0,3570,1286,2.776049766718507,33,2446,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
4039,0,0,1737,2712,0.6404867256637168,11,4165,1,0,1,0,0,0,0,1,0,1,1,1,1,0,0,1
4040,0,0,4,324,0.012345679012345678,0,12,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4041,0,0,74,3104,0.02384020618556701,0,459,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4042,0,0,66,230,0.28695652173913044,0,85,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1
4043,0,0,332,627,0.529505582137161,0,2881,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1
4044,0,1,10631,3908,2.720317297850563,187,955,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
4045,0,0,31876,1026,31.068226120857698,338,16084,1,0,1,0,0,0,0,0,0,1,1,0,2,0,0,0
4046,0,0,3074,16,192.125,41,271,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4047,0,0,14884,11453,1.2995721644983846,70,17890,0,0,1,0,0,0,0,0,0,1,1,0,3,1,1,0
4048,0,1,1188674,899,1322.218020022247,6975,16994,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4049,0,0,368,289,1.273356401384083,36,15810,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
4050,0,0,22116,1099,20.123748862602366,128,110721,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4051,0,0,213,236,0.902542372881356,0,430,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
4052,0,0,21229,446,47.59865470852018,200,7499,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
4053,0,0,731,858,0.8519813519813519,0,704,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4054,0,0,231,109,2.1192660550458715,5,731,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1
4055,0,0,2,51,0.0392156862745098,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4056,0,1,23159,40,578.975,224,160,1,0,1,0,0,0,0,0,0,1,1,0,2,0,0,0
4057,1,0,0,812,0.0,0,1301,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4058,0,1,1910,1076,1.775092936802974,74,188,0,0,1,0,0,0,1,0,0,1,1,2,5,0,0,1
4059,0,0,5372,2338,2.2976903336184775,216,3067,1,0,1,0,0,0,0,0,0,1,1,1,5,0,0,1
4060,0,0,37,564,0.06560283687943262,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4061,0,0,4490,354,12.68361581920904,11,794,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
4062,0,1,38104,0,0.0,257,109,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4063,0,0,193,1166,0.16552315608919382,1,2390,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4064,0,0,8,222,0.036036036036036036,0,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4065,0,0,135,185,0.7297297297297297,0,129,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
4066,0,0,506493,4865,104.10955806783144,2582,4596,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1
4067,0,0,16945,603,28.10116086235489,84,38324,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
4068,0,0,1283,1484,0.8645552560646901,38,718,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
4069,0,0,153369,8022,19.11854899027674,951,32856,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1
4070,0,1,8666,1010,8.58019801980198,137,5877,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
4071,0,1,6739,912,7.389254385964913,169,36187,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
4072,0,0,1,30,0.03333333333333333,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4073,0,0,57,146,0.3904109589041096,0,43,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1
4074,0,0,1395,2367,0.5893536121673004,24,6313,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1
4075,0,0,1631,4324,0.37719703977798336,9,14633,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4076,0,0,190,324,0.5864197530864198,7,2296,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4077,0,0,7241,271,26.719557195571955,96,1985,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
4078,0,0,1649,1419,1.1620859760394644,24,3731,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1
4079,0,1,7159,929,7.706135629709365,44,3070,0,0,1,0,0,0,0,0,0,1,1,0,0,2,0,0
4080,0,0,5628,2020,2.786138613861386,103,4507,1,0,1,0,0,0,1,0,0,1,1,2,4,1,0,1
4081,0,1,5547,773,7.175937904269081,150,1450,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
4082,0,1,145822,329,443.2279635258359,847,8431,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
4083,0,0,512,334,1.532934131736527,16,566,0,0,1,0,0,0,0,0,0,1,1,1,0,10,0,1
4084,0,0,679,1789,0.3795416433761878,37,34557,0,0,0,0,0,0,0,0,0,1,1,0,0,6,0,0
4085,0,1,1521830,804,1892.823383084577,12320,7493,0,0,1,0,0,0,0,0,0,1,1,0,4,0,0,0
4086,0,1,47658,8832,5.396059782608695,881,172687,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1
4087,0,0,54,151,0.3576158940397351,0,35,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4088,0,1,30625,1355,22.60147601476015,957,42266,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,0
4089,0,0,629,1073,0.5862068965517241,14,2490,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1
4090,0,0,24322,809,30.064276885043263,555,7772,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
4091,0,0,1082,772,1.4015544041450778,11,6358,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
4092,0,0,12,569,0.0210896309314587,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4093,0,0,1693,2735,0.6190127970749543,12,3289,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
4094,0,0,612,345,1.7739130434782608,4,358,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1
4095,0,0,186,183,1.0163934426229508,3,609,1,0,1,0,0,0,0,0,0,1,1,0,3,2,0,0
